second_entry_pct,sl_pct,trail_pct,tp_pct,tp_pct_after_second,max_hold_days,q4_ret,q3_ret,q4_pnl,q3_pnl,q4_n,q3_n,worst_trade_pct,score_worse,sum_ret
10.0,15.0,,15,0.0,,2.67,-1.91,32365,-13939,15,10,-15.0,-1.91,0.76
10.0,15.0,,20,0.0,,2.67,-1.91,32365,-13939,15,10,-15.0,-1.91,0.76
,8.0,15.0,20,,60.0,4.83,-1.92,34905,-9373,15,10,-10.2,-1.92,2.91
-20.0,8.0,15.0,20,,60.0,4.83,-1.92,34905,-9373,15,10,-10.2,-1.92,2.91
-20.0,8.0,15.0,20,0.0,60.0,4.83,-1.92,34905,-9373,15,10,-10.2,-1.92,2.91
-15.0,8.0,15.0,20,,60.0,4.83,-1.92,34905,-9373,15,10,-10.2,-1.92,2.91
-15.0,8.0,15.0,20,0.0,60.0,4.83,-1.92,34905,-9373,15,10,-10.2,-1.92,2.91
-10.0,8.0,,15,0.0,60.0,5.37,-1.93,38829,-10344,15,10,-8.1,-1.93,3.44
,,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
,15.0,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-20.0,,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-20.0,,15.0,10,0.0,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-20.0,15.0,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-20.0,15.0,15.0,10,0.0,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-15.0,,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-15.0,,15.0,10,0.0,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-15.0,15.0,15.0,10,,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
-15.0,15.0,15.0,10,0.0,60.0,5.08,-1.93,36759,-9434,15,10,-14.4,-1.93,3.15
,8.0,15.0,20,,30.0,1.9,-1.94,13704,-9472,15,10,-10.2,-1.94,-0.04
-20.0,8.0,15.0,20,,30.0,1.9,-1.94,13704,-9472,15,10,-10.2,-1.94,-0.04
-20.0,8.0,15.0,20,0.0,30.0,1.9,-1.94,13704,-9472,15,10,-10.2,-1.94,-0.04
-15.0,8.0,15.0,20,,30.0,1.9,-1.94,13704,-9472,15,10,-10.2,-1.94,-0.04
-15.0,8.0,15.0,20,0.0,30.0,1.9,-1.94,13704,-9472,15,10,-10.2,-1.94,-0.04
-5.0,,8.0,15,,30.0,2.39,-1.95,21622,-15155,15,10,-7.9,-1.95,0.43
-5.0,8.0,8.0,15,,30.0,2.39,-1.95,21622,-15155,15,10,-7.9,-1.95,0.43
-5.0,10.0,8.0,15,,30.0,2.39,-1.95,21622,-15155,15,10,-7.9,-1.95,0.43
-5.0,15.0,8.0,15,,30.0,2.39,-1.95,21622,-15155,15,10,-7.9,-1.95,0.43
-5.0,,8.0,20,,60.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,,8.0,20,,75.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,,8.0,20,,,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,8.0,8.0,20,,60.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,8.0,8.0,20,,75.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,8.0,8.0,20,,,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,10.0,8.0,20,,60.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,10.0,8.0,20,,75.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,10.0,8.0,20,,,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,15.0,8.0,20,,60.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,15.0,8.0,20,,75.0,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-5.0,15.0,8.0,20,,,1.7,-1.96,16254,-15240,15,10,-7.9,-1.96,-0.26
-10.0,8.0,10.0,15,,30.0,1.39,-1.97,10018,-10558,15,10,-8.0,-1.97,-0.58
-10.0,8.0,15.0,20,,75.0,4.45,-1.98,32174,-10640,15,10,-8.1,-1.98,2.47
-10.0,8.0,15.0,20,,,4.45,-1.98,32174,-10640,15,10,-8.1,-1.98,2.47
10.0,,8.0,10,,30.0,1.42,-1.98,14371,-11646,15,10,-10.2,-1.98,-0.56
10.0,8.0,8.0,10,,30.0,1.42,-1.98,14371,-11646,15,10,-10.2,-1.98,-0.56
10.0,10.0,8.0,10,,30.0,1.42,-1.98,14371,-11646,15,10,-10.2,-1.98,-0.56
10.0,15.0,8.0,10,,30.0,1.42,-1.98,14371,-11646,15,10,-10.2,-1.98,-0.56
-10.0,,8.0,15,,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,,8.0,15,,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,,8.0,15,,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,,8.0,15,0.0,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,,8.0,15,0.0,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,,8.0,15,0.0,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,0.0,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,0.0,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,8.0,8.0,15,0.0,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,0.0,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,0.0,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,8.0,15,0.0,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,0.0,60.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,0.0,75.0,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,15.0,8.0,15,0.0,,1.75,-1.99,12666,-10679,15,10,-8.0,-1.99,-0.24
-10.0,10.0,,10,0.0,60.0,3.08,-2.0,28372,-15706,15,10,-10.2,-2.0,1.08
-10.0,10.0,,10,0.0,75.0,3.02,-2.0,27779,-15706,15,10,-10.2,-2.0,1.02
-10.0,10.0,,10,0.0,,3.02,-2.0,27779,-15706,15,10,-10.2,-2.0,1.02
,15.0,,10,,30.0,4.53,-2.03,32770,-9944,15,10,-15.0,-2.03,2.5
-20.0,15.0,,10,,30.0,4.53,-2.03,32770,-9944,15,10,-15.0,-2.03,2.5
-20.0,15.0,,10,0.0,30.0,4.53,-2.03,32770,-9944,15,10,-15.0,-2.03,2.5
-5.0,,15.0,10,,,4.29,-2.03,45252,-15736,15,10,-12.2,-2.03,2.26
-5.0,15.0,15.0,10,,,4.29,-2.03,45252,-15736,15,10,-12.2,-2.03,2.26
,,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
,8.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
,10.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
,15.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,8.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,8.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,10.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,10.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,15.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-20.0,15.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,8.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,8.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,10.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,10.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,15.0,8.0,15,,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
-15.0,15.0,8.0,15,0.0,30.0,2.13,-2.03,15396,-9950,15,10,-10.2,-2.03,0.09
,,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,8.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,8.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,8.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,10.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,10.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,10.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,15.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,15.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
,15.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,8.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,10.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-20.0,15.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,8.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,10.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,0.0,60.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,0.0,75.0,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-15.0,15.0,8.0,20,0.0,,1.6,-2.05,11596,-10036,15,10,-10.2,-2.05,-0.45
-5.0,,15.0,20,,,6.35,-2.06,67054,-16001,15,10,-12.2,-2.06,4.29
-5.0,15.0,15.0,20,,,6.35,-2.06,67054,-16001,15,10,-12.2,-2.06,4.29
-5.0,,,10,,30.0,3.95,-2.07,39731,-16040,15,10,-14.7,-2.07,1.88
-5.0,15.0,,15,,,7.51,-2.08,79213,-18147,15,10,-16.4,-2.08,5.43
-10.0,8.0,10.0,15,0.0,30.0,1.39,-2.08,10018,-11161,15,10,-8.0,-2.08,-0.69
,8.0,,15,,75.0,5.37,-2.09,38829,-10205,15,10,-10.2,-2.09,3.28
-20.0,8.0,,15,,75.0,5.37,-2.09,38829,-10205,15,10,-10.2,-2.09,3.28
-20.0,8.0,,15,0.0,75.0,5.37,-2.09,38829,-10205,15,10,-10.2,-2.09,3.28
-15.0,8.0,,15,,75.0,5.37,-2.09,38829,-10205,15,10,-10.2,-2.09,3.28
-15.0,8.0,,15,0.0,75.0,5.37,-2.09,38829,-10205,15,10,-10.2,-2.09,3.28
-10.0,,15.0,20,,75.0,7.66,-2.13,70505,-16723,15,10,-9.7,-2.13,5.53
-10.0,10.0,15.0,20,,75.0,7.66,-2.13,70505,-16723,15,10,-9.7,-2.13,5.53
-10.0,15.0,15.0,20,,75.0,7.66,-2.13,70505,-16723,15,10,-9.7,-2.13,5.53
,8.0,10.0,10,,30.0,3.05,-2.14,22036,-10465,15,10,-10.2,-2.14,0.91
-20.0,8.0,10.0,10,,30.0,3.05,-2.14,22036,-10465,15,10,-10.2,-2.14,0.91
-20.0,8.0,10.0,10,0.0,30.0,3.05,-2.14,22036,-10465,15,10,-10.2,-2.14,0.91
-15.0,8.0,10.0,10,,30.0,3.05,-2.14,22036,-10465,15,10,-10.2,-2.14,0.91
-15.0,8.0,10.0,10,0.0,30.0,3.05,-2.14,22036,-10465,15,10,-10.2,-2.14,0.91
-10.0,,10.0,20,0.0,60.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,,10.0,20,0.0,75.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,,10.0,20,0.0,,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,10.0,10.0,20,0.0,60.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,10.0,10.0,20,0.0,75.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,10.0,10.0,20,0.0,,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,15.0,10.0,20,0.0,60.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,15.0,10.0,20,0.0,75.0,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-10.0,15.0,10.0,20,0.0,,2.77,-2.14,21337,-12542,15,10,-8.6,-2.14,0.63
-5.0,,10.0,10,,30.0,2.55,-2.14,23119,-16617,15,10,-7.9,-2.14,0.41
-5.0,8.0,10.0,10,,30.0,2.55,-2.14,23119,-16617,15,10,-7.9,-2.14,0.41
-5.0,10.0,10.0,10,,30.0,2.55,-2.14,23119,-16617,15,10,-7.9,-2.14,0.41
-5.0,15.0,10.0,10,,30.0,2.55,-2.14,23119,-16617,15,10,-7.9,-2.14,0.41
10.0,,15.0,10,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
10.0,,15.0,15,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
10.0,,15.0,20,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
10.0,15.0,15.0,10,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
10.0,15.0,15.0,15,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
10.0,15.0,15.0,20,0.0,60.0,2.92,-2.18,35409,-14976,15,10,-14.4,-2.18,0.74
-15.0,15.0,,10,0.0,,5.33,-2.21,41149,-16195,15,10,-15.0,-2.21,3.12
-5.0,,8.0,15,,60.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,,8.0,15,,75.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,,8.0,15,,,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,8.0,8.0,15,,60.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,8.0,8.0,15,,75.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,8.0,8.0,15,,,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,10.0,8.0,15,,60.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,10.0,8.0,15,,75.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,10.0,8.0,15,,,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,15.0,8.0,15,,60.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,15.0,8.0,15,,75.0,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
-5.0,15.0,8.0,15,,,1.91,-2.25,18282,-17473,15,10,-7.9,-2.25,-0.34
10.0,,8.0,10,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,10,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,10,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,15,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,15,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,15,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,20,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,20,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,,8.0,20,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,10,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,10,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,10,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,15,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,15,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,15,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,20,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,20,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,8.0,8.0,20,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,10,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,10,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,10,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,15,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,15,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,15,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,20,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,20,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,10.0,8.0,20,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,10,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,10,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,10,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,15,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,15,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,15,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,20,0.0,60.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,20,0.0,75.0,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
10.0,15.0,8.0,20,0.0,,1.45,-2.25,14659,-13241,15,10,-10.2,-2.25,-0.81
-5.0,15.0,,10,,,5.19,-2.26,54784,-17556,15,10,-15.0,-2.26,2.93
-10.0,8.0,15.0,20,,60.0,4.83,-2.27,34905,-12181,15,10,-8.1,-2.27,2.56
-20.0,,,20,,30.0,3.75,-2.28,27147,-14570,15,10,-19.2,-2.28,1.47
-10.0,8.0,10.0,20,0.0,60.0,2.6,-2.28,18786,-12225,15,10,-8.1,-2.28,0.32
-10.0,8.0,10.0,20,0.0,75.0,2.6,-2.28,18786,-12225,15,10,-8.1,-2.28,0.32
-10.0,8.0,10.0,20,0.0,,2.6,-2.28,18786,-12225,15,10,-8.1,-2.28,0.32
,,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
,15.0,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-20.0,,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-20.0,,15.0,15,0.0,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-20.0,15.0,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-20.0,15.0,15.0,15,0.0,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-15.0,,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-15.0,,15.0,15,0.0,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
-15.0,15.0,15.0,15,,,7.01,-2.3,50658,-11253,15,10,-14.4,-2.3,4.71
