time,open,high,low,close,PDH,PDL,Shapes,Shapes
2026-03-24T11:50:00+05:30,22769.2,22795.5,22756.6,22785.55,22851.7,22471.25,0,0
2026-03-24T11:55:00+05:30,22785.1,22827.8,22784.4,22806.9,22851.7,22471.25,0,0
2026-03-24T12:00:00+05:30,22806.75,22816.9,22793.8,22796.55,22851.7,22471.25,0,0
2026-03-24T12:05:00+05:30,22796.4,22796.4,22765.15,22770.1,22851.7,22471.25,0,0
2026-03-24T12:10:00+05:30,22769.9,22787.75,22760,22761.45,22851.7,22471.25,0,0
2026-03-24T12:15:00+05:30,22761.9,22773.7,22753.35,22757.3,22851.7,22471.25,0,0
2026-03-24T12:20:00+05:30,22758,22883.4,22756.4,22881.5,22851.7,22471.25,0,0
2026-03-24T12:25:00+05:30,22880.2,22936.5,22822.35,22844.45,22851.7,22471.25,0,1
2026-03-24T12:30:00+05:30,22844.15,22922.8,22843.4,22922.8,22851.7,22471.25,0,0
2026-03-24T12:35:00+05:30,22922.3,22954.2,22915.9,22951,22851.7,22471.25,0,0
2026-03-24T12:40:00+05:30,22952.05,22989.2,22937.4,22955.2,22851.7,22471.25,0,0
2026-03-24T12:45:00+05:30,22956.95,22996.8,22955.3,22993.4,22851.7,22471.25,0,0
2026-03-24T12:50:00+05:30,22993.35,23026.1,22980,23008.5,22851.7,22471.25,0,0
2026-03-24T12:55:00+05:30,23009.05,23009.05,22952.85,22974.4,22851.7,22471.25,0,0
2026-03-24T13:00:00+05:30,22974.6,22979.35,22936.45,22941.45,22851.7,22471.25,0,0
2026-03-24T13:05:00+05:30,22941.9,22956.5,22911.35,22939,22851.7,22471.25,0,0
2026-03-24T13:10:00+05:30,22939.5,22990.5,22935.3,22990.5,22851.7,22471.25,0,0
2026-03-24T13:15:00+05:30,22990.75,22991.8,22958.4,22987.5,22851.7,22471.25,0,0
2026-03-24T13:20:00+05:30,22986.7,23012.95,22966.45,22992.05,22851.7,22471.25,0,0
2026-03-24T13:25:00+05:30,22991.4,23027.25,22983.75,23021.95,22851.7,22471.25,0,0
2026-03-24T13:30:00+05:30,23021.2,23039.05,22999.85,23034.85,22851.7,22471.25,0,0
2026-03-24T13:35:00+05:30,23034.7,23057.05,23021.7,23028.95,22851.7,22471.25,0,0
2026-03-24T13:40:00+05:30,23029.2,23057.3,23022,23037.5,22851.7,22471.25,0,0
2026-03-24T13:45:00+05:30,23037.6,23047.9,22962.9,22962.9,22851.7,22471.25,0,0
2026-03-24T13:50:00+05:30,22963.65,22992.55,22950.6,22972.7,22851.7,22471.25,0,0
2026-03-24T13:55:00+05:30,22972.65,22996.55,22971.3,22976.2,22851.7,22471.25,0,0
2026-03-24T14:00:00+05:30,22975.25,22993.75,22954.25,22970.7,22851.7,22471.25,0,0
2026-03-24T14:05:00+05:30,22970.65,22992.4,22957.15,22972.5,22851.7,22471.25,0,0
2026-03-24T14:10:00+05:30,22971.75,22995.75,22971.3,22992.35,22851.7,22471.25,0,0
2026-03-24T14:15:00+05:30,22993.2,23037.9,22980.05,22981.1,22851.7,22471.25,0,0
2026-03-24T14:20:00+05:30,22981.2,22996.45,22920,22956.75,22851.7,22471.25,0,0
2026-03-24T14:25:00+05:30,22955.1,22964.3,22932.35,22945.6,22851.7,22471.25,0,0
2026-03-24T14:30:00+05:30,22945.1,22959.4,22926.4,22948.05,22851.7,22471.25,0,0
2026-03-24T14:35:00+05:30,22948.15,22954.1,22893.3,22895.95,22851.7,22471.25,0,0
2026-03-24T14:40:00+05:30,22896.15,22931.95,22882.65,22909.65,22851.7,22471.25,0,0
2026-03-24T14:45:00+05:30,22909.25,22917.75,22901.6,22914.95,22851.7,22471.25,0,0
2026-03-24T14:50:00+05:30,22915.9,22916.15,22883.9,22891.85,22851.7,22471.25,0,0
2026-03-24T14:55:00+05:30,22893.35,22927.15,22889.65,22916.35,22851.7,22471.25,0,0
2026-03-24T15:00:00+05:30,22914.6,22923.45,22875.35,22909.05,22851.7,22471.25,0,0
2026-03-24T15:05:00+05:30,22910.1,22932.1,22894.15,22916.55,22851.7,22471.25,0,0
2026-03-24T15:10:00+05:30,22916.9,22922.85,22898.65,22898.65,22851.7,22471.25,0,0
2026-03-24T15:15:00+05:30,22901.15,22927.05,22881.3,22919.7,22851.7,22471.25,0,0
2026-03-24T15:20:00+05:30,22918.85,22932.6,22915.05,22931.35,22851.7,22471.25,0,0
2026-03-24T15:25:00+05:30,22931.8,22961.7,22931.3,22958.4,22851.7,22471.25,0,0
2026-03-25T09:15:00+05:30,23063.75,23173.05,23063.2,23162.6,23057.3,22624.2,0,0
2026-03-25T09:20:00+05:30,23162.2,23202.75,23161.9,23188.5,23057.3,22624.2,0,0
2026-03-25T09:25:00+05:30,23189.65,23220.8,23188.9,23215.1,23057.3,22624.2,0,0
2026-03-25T09:30:00+05:30,23214.65,23238.2,23207.8,23233.45,23057.3,22624.2,0,0
2026-03-25T09:35:00+05:30,23234.85,23239.95,23202.55,23215.9,23057.3,22624.2,0,0
2026-03-25T09:40:00+05:30,23216.3,23278.05,23204.65,23270.9,23057.3,22624.2,0,0
2026-03-25T09:45:00+05:30,23272.95,23287.35,23262.05,23270,23057.3,22624.2,0,0
2026-03-25T09:50:00+05:30,23271.4,23289.8,23262.75,23287.7,23057.3,22624.2,0,0
2026-03-25T09:55:00+05:30,23287.55,23298.25,23269.35,23286.05,23057.3,22624.2,0,0
2026-03-25T10:00:00+05:30,23287.4,23304.7,23276.95,23280.85,23057.3,22624.2,0,0
2026-03-25T10:05:00+05:30,23281.7,23291.95,23246.55,23290.15,23057.3,22624.2,0,0
2026-03-25T10:10:00+05:30,23290.35,23310.35,23284.95,23305.55,23057.3,22624.2,0,0
2026-03-25T10:15:00+05:30,23306.6,23317.9,23289.95,23295.5,23057.3,22624.2,0,0
2026-03-25T10:20:00+05:30,23295.45,23313.65,23283.35,23292.2,23057.3,22624.2,0,0
2026-03-25T10:25:00+05:30,23293.5,23318.55,23291.9,23314.55,23057.3,22624.2,0,0
2026-03-25T10:30:00+05:30,23313.7,23324.95,23299.95,23310.25,23057.3,22624.2,0,0
2026-03-25T10:35:00+05:30,23310.4,23319.2,23302,23314.95,23057.3,22624.2,0,0
2026-03-25T10:40:00+05:30,23313.05,23369.6,23312.8,23366.65,23057.3,22624.2,0,0
2026-03-25T10:45:00+05:30,23366.25,23373.25,23357,23360.55,23057.3,22624.2,0,0
2026-03-25T10:50:00+05:30,23359.3,23378.35,23354.35,23375.8,23057.3,22624.2,0,0
2026-03-25T10:55:00+05:30,23375.3,23376.25,23357.2,23367.45,23057.3,22624.2,0,0
2026-03-25T11:00:00+05:30,23366,23391.95,23366,23384.8,23057.3,22624.2,0,0
2026-03-25T11:05:00+05:30,23385.1,23432.6,23383.15,23419.35,23057.3,22624.2,0,0
2026-03-25T11:10:00+05:30,23418.35,23433.7,23415.2,23432.55,23057.3,22624.2,0,0
2026-03-25T11:15:00+05:30,23432.3,23434.75,23412.45,23417.85,23057.3,22624.2,0,0
2026-03-25T11:20:00+05:30,23417.75,23423,23388.45,23388.75,23057.3,22624.2,0,0
2026-03-25T11:25:00+05:30,23388.35,23398.65,23377.3,23388.4,23057.3,22624.2,0,0
2026-03-25T11:30:00+05:30,23391.5,23406.8,23380,23389.65,23057.3,22624.2,0,0
2026-03-25T11:35:00+05:30,23389.25,23394.25,23343.5,23359.1,23057.3,22624.2,0,0
2026-03-25T11:40:00+05:30,23358.9,23381.45,23355.65,23361.35,23057.3,22624.2,0,0
2026-03-25T11:45:00+05:30,23361.3,23402.7,23359.4,23390.1,23057.3,22624.2,0,0
2026-03-25T11:50:00+05:30,23391.85,23416.1,23389.3,23411.4,23057.3,22624.2,0,0
2026-03-25T11:55:00+05:30,23411.3,23416.35,23390.4,23399.35,23057.3,22624.2,0,0
2026-03-25T12:00:00+05:30,23399.4,23414.3,23394.5,23411.6,23057.3,22624.2,0,0
2026-03-25T12:05:00+05:30,23411.85,23422.45,23402.45,23411.75,23057.3,22624.2,0,0
2026-03-25T12:10:00+05:30,23411.25,23442.35,23408.25,23440.35,23057.3,22624.2,0,0
2026-03-25T12:15:00+05:30,23439.95,23447.75,23417.85,23441.4,23057.3,22624.2,0,0
2026-03-25T12:20:00+05:30,23441.75,23449.75,23433.4,23433.95,23057.3,22624.2,0,1
2026-03-25T12:25:00+05:30,23433.45,23436.3,23421,23429.25,23057.3,22624.2,0,1
2026-03-25T12:30:00+05:30,23429,23465.35,23416.55,23448.7,23057.3,22624.2,0,0
2026-03-25T12:35:00+05:30,23447.55,23458.1,23433.25,23435.55,23057.3,22624.2,0,0
2026-03-25T12:40:00+05:30,23434.5,23450.95,23430.9,23447.55,23057.3,22624.2,0,0
2026-03-25T12:45:00+05:30,23447.85,23452.25,23414.35,23418.65,23057.3,22624.2,0,1
2026-03-25T12:50:00+05:30,23419.45,23420.4,23389.8,23390.25,23057.3,22624.2,0,0
2026-03-25T12:55:00+05:30,23391,23400.85,23372.35,23375.35,23057.3,22624.2,0,0
2026-03-25T13:00:00+05:30,23374.85,23403.15,23369.7,23399.55,23057.3,22624.2,0,0
2026-03-25T13:05:00+05:30,23400.5,23420.5,23384.9,23392.3,23057.3,22624.2,0,0
2026-03-25T13:10:00+05:30,23393.75,23405,23390,23392.6,23057.3,22624.2,0,0
2026-03-25T13:15:00+05:30,23392.2,23411.65,23381.5,23381.5,23057.3,22624.2,0,0
2026-03-25T13:20:00+05:30,23381,23397.1,23371.55,23392.6,23057.3,22624.2,0,0
2026-03-25T13:25:00+05:30,23391.5,23424.3,23391,23412.95,23057.3,22624.2,0,0
2026-03-25T13:30:00+05:30,23414.15,23432.35,23388.1,23423.95,23057.3,22624.2,0,0
2026-03-25T13:35:00+05:30,23424.5,23439.25,23417.9,23429.5,23057.3,22624.2,0,0
2026-03-25T13:40:00+05:30,23429.9,23434.9,23420.3,23432.55,23057.3,22624.2,0,0
2026-03-25T13:45:00+05:30,23432.95,23451.3,23429.2,23444.9,23057.3,22624.2,0,0
2026-03-25T13:50:00+05:30,23445.75,23462.8,23423.2,23428.55,23057.3,22624.2,0,0
2026-03-25T13:55:00+05:30,23428,23437.1,23419,23430.2,23057.3,22624.2,0,0
2026-03-25T14:00:00+05:30,23430.35,23460.3,23429.2,23443.45,23057.3,22624.2,0,0
2026-03-25T14:05:00+05:30,23444.5,23447.9,23402.7,23406.3,23057.3,22624.2,0,0
2026-03-25T14:10:00+05:30,23406.7,23418.7,23387.45,23390.75,23057.3,22624.2,0,0
2026-03-25T14:15:00+05:30,23390.3,23403.95,23375.45,23375.75,23057.3,22624.2,0,0
2026-03-25T14:20:00+05:30,23375.8,23385.65,23316.8,23321.4,23057.3,22624.2,0,0
2026-03-25T14:25:00+05:30,23321.2,23340.85,23314.35,23337.25,23057.3,22624.2,0,0
2026-03-25T14:30:00+05:30,23337.35,23353.85,23304.5,23338,23057.3,22624.2,0,0
2026-03-25T14:35:00+05:30,23338.8,23348.55,23321.3,23337.6,23057.3,22624.2,0,0
2026-03-25T14:40:00+05:30,23337.45,23368.05,23336.7,23357.35,23057.3,22624.2,0,0
2026-03-25T14:45:00+05:30,23357.1,23367.65,23331.45,23344.7,23057.3,22624.2,0,0
2026-03-25T14:50:00+05:30,23345.1,23350.25,23319.1,23325.05,23057.3,22624.2,0,0
2026-03-25T14:55:00+05:30,23325.8,23335.25,23318.5,23334.85,23057.3,22624.2,0,0
2026-03-25T15:00:00+05:30,23332.5,23357.45,23284.1,23330,23057.3,22624.2,0,0
2026-03-25T15:05:00+05:30,23330.05,23330.05,23296.65,23321.65,23057.3,22624.2,0,0
2026-03-25T15:10:00+05:30,23321.6,23325.4,23299.45,23300.65,23057.3,22624.2,0,0
2026-03-25T15:15:00+05:30,23302.95,23311.4,23274.6,23274.6,23057.3,22624.2,0,0
2026-03-25T15:20:00+05:30,23277.85,23296.6,23273.95,23296.6,23057.3,22624.2,0,0
2026-03-25T15:25:00+05:30,23296.2,23309,23287.65,23309,23057.3,22624.2,0,0
2026-03-27T09:15:00+05:30,23186.1,23186.1,23029.4,23042.7,23465.35,23063.2,0,0
2026-03-27T09:20:00+05:30,23041.8,23101.15,23025.5,23074.85,23465.35,23063.2,1,0
2026-03-27T09:25:00+05:30,23075.1,23087.95,23054.55,23057.55,23465.35,23063.2,0,0
2026-03-27T09:30:00+05:30,23056.8,23063.85,23016.85,23018.6,23465.35,23063.2,0,0
2026-03-27T09:35:00+05:30,23018.35,23023.5,23000.85,23023.5,23465.35,23063.2,0,0
2026-03-27T09:40:00+05:30,23024.15,23055.75,23022.35,23052.9,23465.35,23063.2,0,0
2026-03-27T09:45:00+05:30,23053.55,23054.6,23024.85,23039.35,23465.35,23063.2,0,0
2026-03-27T09:50:00+05:30,23039.25,23040.1,23014.3,23014.95,23465.35,23063.2,0,0
2026-03-27T09:55:00+05:30,23015.35,23017.3,22978.45,22991.4,23465.35,23063.2,0,0
2026-03-27T10:00:00+05:30,22992.25,23034.95,22988.8,23024.6,23465.35,23063.2,0,0
2026-03-27T10:05:00+05:30,23024.85,23024.85,22998.35,23015.6,23465.35,23063.2,0,0
2026-03-27T10:10:00+05:30,23015.5,23015.5,22977.25,22979.85,23465.35,23063.2,0,0
2026-03-27T10:15:00+05:30,22980.5,22986.4,22971.75,22972.85,23465.35,23063.2,0,0
2026-03-27T10:20:00+05:30,22973.35,23011.25,22967.3,23007.65,23465.35,23063.2,0,0
2026-03-27T10:25:00+05:30,23007.9,23014.05,22991.35,23005.75,23465.35,23063.2,0,0
2026-03-27T10:30:00+05:30,23006.75,23038.65,23002.9,23009.6,23465.35,23063.2,0,0
2026-03-27T10:35:00+05:30,23009.4,23020.4,22996.2,23018.2,23465.35,23063.2,0,0
2026-03-27T10:40:00+05:30,23018.7,23018.7,22987,22988.5,23465.35,23063.2,0,0
2026-03-27T10:45:00+05:30,22989.15,22989.4,22973,22977.05,23465.35,23063.2,0,0
2026-03-27T10:50:00+05:30,22977.9,22979.65,22948.5,22952.95,23465.35,23063.2,0,0
2026-03-27T10:55:00+05:30,22952.1,22977.8,22948.1,22973.3,23465.35,23063.2,0,0
2026-03-27T11:00:00+05:30,22973.5,22997.7,22967.1,22978.9,23465.35,23063.2,0,0
2026-03-27T11:05:00+05:30,22979.15,22992.85,22972.7,22989.95,23465.35,23063.2,0,0
2026-03-27T11:10:00+05:30,22989.35,23001.15,22976.8,22991,23465.35,23063.2,0,0
2026-03-27T11:15:00+05:30,22990.45,22992.7,22956.25,22961.25,23465.35,23063.2,0,0
2026-03-27T11:20:00+05:30,22960.15,22964,22946.7,22947.75,23465.35,23063.2,0,0
2026-03-27T11:25:00+05:30,22947.35,22961.8,22927.3,22935.2,23465.35,23063.2,0,0
2026-03-27T11:30:00+05:30,22934.5,22952.15,22929.3,22938.6,23465.35,23063.2,0,0
2026-03-27T11:35:00+05:30,22938.95,22957,22934.8,22950.5,23465.35,23063.2,0,0
2026-03-27T11:40:00+05:30,22950.45,22957.3,22933.1,22950.6,23465.35,23063.2,0,0
2026-03-27T11:45:00+05:30,22950.55,22957.45,22943.45,22949.5,23465.35,23063.2,0,0
2026-03-27T11:50:00+05:30,22949.25,22961.8,22946.45,22958.05,23465.35,23063.2,0,0
2026-03-27T11:55:00+05:30,22958.3,22958.5,22938.8,22946.65,23465.35,23063.2,0,0
2026-03-27T12:00:00+05:30,22946,22946,22917.2,22937.85,23465.35,23063.2,0,0
2026-03-27T12:05:00+05:30,22936.85,22954.25,22932.4,22940.2,23465.35,23063.2,0,0
2026-03-27T12:10:00+05:30,22939.35,22940,22924.5,22934.15,23465.35,23063.2,0,0
2026-03-27T12:15:00+05:30,22934.35,22934.9,22905.95,22908.2,23465.35,23063.2,0,0
2026-03-27T12:20:00+05:30,22909.2,22933.2,22905.6,22932.9,23465.35,23063.2,0,0
2026-03-27T12:25:00+05:30,22932.3,22964.25,22924.05,22961.55,23465.35,23063.2,0,0
2026-03-27T12:30:00+05:30,22962.3,22963.8,22930.65,22958.25,23465.35,23063.2,0,0
2026-03-27T12:35:00+05:30,22958,22967.55,22950.65,22954.9,23465.35,23063.2,0,0
2026-03-27T12:40:00+05:30,22954.85,22965.55,22938.95,22965.55,23465.35,23063.2,0,0
2026-03-27T12:45:00+05:30,22964.7,22966.45,22944.4,22956.85,23465.35,23063.2,0,0
2026-03-27T12:50:00+05:30,22956.8,22973.2,22939.9,22956.1,23465.35,23063.2,0,0
2026-03-27T12:55:00+05:30,22956.35,22961.3,22942.2,22944.6,23465.35,23063.2,0,0
2026-03-27T13:00:00+05:30,22945.65,22952.6,22925.85,22926.65,23465.35,23063.2,0,0
2026-03-27T13:05:00+05:30,22926.6,22935.9,22925.3,22925.3,23465.35,23063.2,0,0
2026-03-27T13:10:00+05:30,22926.4,22944.85,22920,22943.15,23465.35,23063.2,0,0
2026-03-27T13:15:00+05:30,22943.65,22992.95,22939.7,22972.05,23465.35,23063.2,0,0
2026-03-27T13:20:00+05:30,22972.75,22972.75,22945.05,22961.65,23465.35,23063.2,0,0
2026-03-27T13:25:00+05:30,22960.3,22977.25,22935.75,22936.4,23465.35,23063.2,0,0
2026-03-27T13:30:00+05:30,22935.8,22937.2,22918.35,22922.55,23465.35,23063.2,0,0
2026-03-27T13:35:00+05:30,22922.6,22934.15,22909.3,22912,23465.35,23063.2,0,0
2026-03-27T13:40:00+05:30,22912.35,22949.15,22909.45,22930.95,23465.35,23063.2,0,0
2026-03-27T13:45:00+05:30,22930.3,22937.9,22920.75,22923.45,23465.35,23063.2,0,0
2026-03-27T13:50:00+05:30,22922.95,22945.3,22920.45,22928.9,23465.35,23063.2,0,0
2026-03-27T13:55:00+05:30,22928.55,22937.15,22912.75,22924.05,23465.35,23063.2,0,0
2026-03-27T14:00:00+05:30,22922.85,22930.6,22916.2,22919.75,23465.35,23063.2,0,0
2026-03-27T14:05:00+05:30,22919.9,22925,22895.05,22909.05,23465.35,23063.2,1,0
2026-03-27T14:10:00+05:30,22908.55,22915.05,22884.5,22911.7,23465.35,23063.2,1,0
2026-03-27T14:15:00+05:30,22911.05,22917.1,22893.75,22894.5,23465.35,23063.2,0,0
2026-03-27T14:20:00+05:30,22895.5,22905.35,22882.15,22889,23465.35,23063.2,0,0
2026-03-27T14:25:00+05:30,22888.55,22899.4,22872.1,22885.6,23465.35,23063.2,0,0
2026-03-27T14:30:00+05:30,22885.15,22886.95,22852.7,22858.1,23465.35,23063.2,0,0
2026-03-27T14:35:00+05:30,22856.7,22868.2,22831.35,22836.35,23465.35,23063.2,0,0
2026-03-27T14:40:00+05:30,22837,22867.4,22832.45,22852.9,23465.35,23063.2,0,0
2026-03-27T14:45:00+05:30,22852.6,22864.15,22848.1,22855.8,23465.35,23063.2,0,0
2026-03-27T14:50:00+05:30,22855.2,22869.2,22848.45,22855.7,23465.35,23063.2,0,0
2026-03-27T14:55:00+05:30,22856.45,22865.2,22840.4,22846.55,23465.35,23063.2,0,0
2026-03-27T15:00:00+05:30,22845,22845,22813.65,22832.2,23465.35,23063.2,0,0
2026-03-27T15:05:00+05:30,22831.3,22831.3,22812.25,22820.65,23465.35,23063.2,0,0
2026-03-27T15:10:00+05:30,22819.8,22833.25,22811.2,22815.2,23465.35,23063.2,0,0
2026-03-27T15:15:00+05:30,22814.4,22819.8,22805.3,22819.75,23465.35,23063.2,0,0
2026-03-27T15:20:00+05:30,22820.35,22821.3,22804.55,22815.45,23465.35,23063.2,0,0
2026-03-27T15:25:00+05:30,22815.85,22838.25,22807.75,22835.5,23465.35,23063.2,0,0
2026-03-30T09:15:00+05:30,22578.95,22618.05,22470.15,22522.45,23186.1,22804.55,0,0
2026-03-30T09:20:00+05:30,22521.2,22551.4,22500.1,22529.3,23186.1,22804.55,0,0
2026-03-30T09:25:00+05:30,22526.1,22590.4,22516.9,22580.75,23186.1,22804.55,0,0
2026-03-30T09:30:00+05:30,22581.4,22685.55,22576.75,22683.6,23186.1,22804.55,0,0
2026-03-30T09:35:00+05:30,22681.55,22714.1,22661.9,22677.4,23186.1,22804.55,0,0
2026-03-30T09:40:00+05:30,22675.8,22703.7,22652.65,22659.25,23186.1,22804.55,0,0
2026-03-30T09:45:00+05:30,22659.55,22690,22628.85,22630.45,23186.1,22804.55,0,0
2026-03-30T09:50:00+05:30,22630.2,22665.3,22617.2,22618.5,23186.1,22804.55,0,0
2026-03-30T09:55:00+05:30,22617.95,22629.8,22596.95,22615.3,23186.1,22804.55,0,0
2026-03-30T10:00:00+05:30,22614.7,22665.5,22604.7,22651.2,23186.1,22804.55,0,0
2026-03-30T10:05:00+05:30,22650.05,22650.05,22594.05,22601.6,23186.1,22804.55,0,0
2026-03-30T10:10:00+05:30,22600.2,22600.2,22556.6,22596.75,23186.1,22804.55,0,0
2026-03-30T10:15:00+05:30,22595.9,22603.95,22553.5,22556.3,23186.1,22804.55,0,0
2026-03-30T10:20:00+05:30,22555.3,22564.55,22537.65,22544.35,23186.1,22804.55,0,0
2026-03-30T10:25:00+05:30,22542.65,22564,22534.75,22534.75,23186.1,22804.55,0,0
2026-03-30T10:30:00+05:30,22535.45,22540.25,22519.2,22529.15,23186.1,22804.55,0,0
2026-03-30T10:35:00+05:30,22528.5,22549.5,22526.25,22538.3,23186.1,22804.55,0,0
2026-03-30T10:40:00+05:30,22538.85,22554.6,22512.25,22514.55,23186.1,22804.55,0,0
2026-03-30T10:45:00+05:30,22513.3,22535.05,22509.45,22527.35,23186.1,22804.55,0,0
2026-03-30T10:50:00+05:30,22528,22538.3,22491.4,22493.35,23186.1,22804.55,0,0
2026-03-30T10:55:00+05:30,22493.25,22524.2,22478.35,22490.2,23186.1,22804.55,0,0
2026-03-30T11:00:00+05:30,22489.6,22509.05,22483.65,22504.3,23186.1,22804.55,0,0
2026-03-30T11:05:00+05:30,22503.45,22509.3,22472.3,22472.3,23186.1,22804.55,0,0
2026-03-30T11:10:00+05:30,22471.45,22482.1,22454,22478.55,23186.1,22804.55,1,0
2026-03-30T11:15:00+05:30,22479.25,22483.5,22466.9,22481.3,23186.1,22804.55,1,0
2026-03-30T11:20:00+05:30,22480.35,22486.85,22467.5,22482.35,23186.1,22804.55,1,0
2026-03-30T11:25:00+05:30,22481.25,22488.25,22465.8,22468.2,23186.1,22804.55,0,0
2026-03-30T11:30:00+05:30,22468.1,22506.3,22457.35,22503.8,23186.1,22804.55,1,0
2026-03-30T11:35:00+05:30,22503.3,22535.8,22503.2,22516.25,23186.1,22804.55,0,0
2026-03-30T11:40:00+05:30,22515.05,22519.15,22484.75,22486.65,23186.1,22804.55,0,0
2026-03-30T11:45:00+05:30,22485.7,22485.7,22460.4,22464.55,23186.1,22804.55,0,0
2026-03-30T11:50:00+05:30,22465.05,22480.25,22453,22478.6,23186.1,22804.55,1,0
2026-03-30T11:55:00+05:30,22477.7,22489.85,22468.15,22484,23186.1,22804.55,1,0
2026-03-30T12:00:00+05:30,22483.15,22560.6,22480.3,22549.35,23186.1,22804.55,0,0
2026-03-30T12:05:00+05:30,22549.05,22594.5,22545.65,22558.3,23186.1,22804.55,0,0
2026-03-30T12:10:00+05:30,22557.55,22578.1,22553.8,22567.1,23186.1,22804.55,0,0
2026-03-30T12:15:00+05:30,22566.9,22577.45,22550.85,22555.3,23186.1,22804.55,0,0
2026-03-30T12:20:00+05:30,22555.35,22594.1,22531.05,22531.3,23186.1,22804.55,0,0
2026-03-30T12:25:00+05:30,22531.15,22534.6,22502.85,22519.15,23186.1,22804.55,0,0
2026-03-30T12:30:00+05:30,22519.85,22523.5,22508,22517.4,23186.1,22804.55,0,0
2026-03-30T12:35:00+05:30,22516.65,22569.45,22514.05,22565.6,23186.1,22804.55,0,0
2026-03-30T12:40:00+05:30,22564.65,22579.3,22555.8,22557.05,23186.1,22804.55,0,0
2026-03-30T12:45:00+05:30,22557.35,22560.7,22530.55,22530.55,23186.1,22804.55,0,0
2026-03-30T12:50:00+05:30,22530.1,22533.05,22484.05,22503.95,23186.1,22804.55,0,0
2026-03-30T12:55:00+05:30,22501.75,22506.7,22491.75,22505.8,23186.1,22804.55,0,0
2026-03-30T13:00:00+05:30,22506.1,22511.4,22486.15,22491.35,23186.1,22804.55,0,0
2026-03-30T13:05:00+05:30,22490.85,22504.9,22485.35,22495.8,23186.1,22804.55,0,0
2026-03-30T13:10:00+05:30,22495.3,22506.95,22481.45,22499.2,23186.1,22804.55,0,0
2026-03-30T13:15:00+05:30,22498.55,22516.35,22479.1,22484.95,23186.1,22804.55,0,0
2026-03-30T13:20:00+05:30,22485.3,22495.05,22482.2,22484.35,23186.1,22804.55,0,0
2026-03-30T13:25:00+05:30,22484.25,22486.4,22456.55,22476.45,23186.1,22804.55,0,0
2026-03-30T13:30:00+05:30,22476.2,22486.05,22464.05,22485.8,23186.1,22804.55,0,0
2026-03-30T13:35:00+05:30,22485.6,22502.1,22474.25,22493.65,23186.1,22804.55,0,0
2026-03-30T13:40:00+05:30,22494.35,22500.5,22454.85,22462.05,23186.1,22804.55,0,0
2026-03-30T13:45:00+05:30,22461.15,22468.15,22446.55,22448,23186.1,22804.55,0,0
2026-03-30T13:50:00+05:30,22445.55,22452.9,22420.25,22422.1,23186.1,22804.55,0,0
2026-03-30T13:55:00+05:30,22420.95,22441.6,22420,22428.8,23186.1,22804.55,0,0
2026-03-30T14:00:00+05:30,22428.1,22487.2,22423.75,22462.3,23186.1,22804.55,1,0
2026-03-30T14:05:00+05:30,22461.2,22475.85,22449.45,22449.45,23186.1,22804.55,0,0
2026-03-30T14:10:00+05:30,22449.05,22451.9,22417.95,22420.5,23186.1,22804.55,0,0
2026-03-30T14:15:00+05:30,22420.2,22425.35,22409.3,22411.55,23186.1,22804.55,0,0
2026-03-30T14:20:00+05:30,22412.35,22431.85,22383.2,22388,23186.1,22804.55,0,0
2026-03-30T14:25:00+05:30,22386,22394.4,22375.8,22378.05,23186.1,22804.55,0,0
2026-03-30T14:30:00+05:30,22376.55,22410.6,22359.55,22362.5,23186.1,22804.55,0,0
2026-03-30T14:35:00+05:30,22361.4,22378.5,22350.65,22362.9,23186.1,22804.55,0,0
2026-03-30T14:40:00+05:30,22363.45,22383.9,22358.7,22366.8,23186.1,22804.55,0,0
2026-03-30T14:45:00+05:30,22365.6,22383.4,22340.05,22362,23186.1,22804.55,0,0
2026-03-30T14:50:00+05:30,22361.35,22376.9,22344.7,22348.5,23186.1,22804.55,0,0
2026-03-30T14:55:00+05:30,22347.7,22357.8,22337.8,22349.95,23186.1,22804.55,0,0
2026-03-30T15:00:00+05:30,22348.5,22348.5,22283.85,22291.2,23186.1,22804.55,0,0
2026-03-30T15:05:00+05:30,22291.7,22307.7,22289.1,22299.4,23186.1,22804.55,0,0
2026-03-30T15:10:00+05:30,22297.1,22342,22295.45,22335.6,23186.1,22804.55,0,0
2026-03-30T15:15:00+05:30,22335.45,22356.55,22325.15,22341.8,23186.1,22804.55,0,0
2026-03-30T15:20:00+05:30,22342.3,22381.25,22341.85,22377.45,23186.1,22804.55,0,0
2026-03-30T15:25:00+05:30,22376,22391,22359.15,22379.2,23186.1,22804.55,0,0
2026-04-01T09:15:00+05:30,22872.85,22902.25,22809,22887,22714.1,22283.85,0,0
2026-04-01T09:20:00+05:30,22888.6,22903.95,22872.55,22899.55,22714.1,22283.85,0,0
2026-04-01T09:25:00+05:30,22900,22930.4,22898.25,22929.75,22714.1,22283.85,0,0
2026-04-01T09:30:00+05:30,22928.55,22937.65,22845.45,22854.5,22714.1,22283.85,0,0
2026-04-01T09:35:00+05:30,22853.25,22854,22824.15,22828.1,22714.1,22283.85,0,0
2026-04-01T09:40:00+05:30,22828.5,22873.7,22827.4,22854.95,22714.1,22283.85,0,0
2026-04-01T09:45:00+05:30,22851.45,22898.1,22848.5,22897.55,22714.1,22283.85,0,0
