instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price
NIFTY,sell,STRADDLE,23250.0,MONTH,2,2025-01-30 11:44:00+05:30,957.85,1,1,957.85,2025-01-30 11:55:00+05:30,930.2,TARGET,27.649999999999977,2.8866732786970797,2073.749999999998,75,CLOSED,23250.0,23250.0,558.0,399.85,542.4,387.8
NIFTY,sell,STRADDLE,23250.0,MONTH,2,2025-01-30 12:41:00+05:30,976.35,1,1,976.35,2025-01-30 12:45:00+05:30,956.8,TARGET,19.550000000000068,2.0023557126030695,1466.250000000005,75,CLOSED,23250.0,23250.0,570.0,406.35,568.3,388.5
NIFTY,sell,STRADDLE,23250.0,MONTH,2,2025-01-30 13:47:00+05:30,966.45,1,1,966.45,2025-01-30 13:48:00+05:30,937.75,TARGET,28.700000000000045,2.9696311242175017,2152.5000000000036,75,CLOSED,23250.0,23250.0,568.2,398.25,539.9,397.85
NIFTY,sell,STRADDLE,23200.0,MONTH,2,2025-01-30 14:05:00+05:30,952.3,1,1,952.3,2025-01-30 14:09:00+05:30,941.05,TARGET,11.25,1.1813504147852567,843.75,75,CLOSED,23200.0,23200.0,552.55,399.75,538.15,402.9
NIFTY,sell,STRADDLE,23450.0,MONTH,1,2025-01-31 11:28:00+05:30,853.45,1,1,853.45,2025-01-31 11:44:00+05:30,843.55,TARGET,9.900000000000091,1.1599976565704013,742.5000000000068,75,CLOSED,23450.0,23450.0,472.45,381.0,464.35,379.2
NIFTY,sell,STRADDLE,23450.0,MONTH,1,2025-01-31 12:53:00+05:30,837.7,1,1,837.7,2025-01-31 13:09:00+05:30,864.4,STOP_LOSS,-26.699999999999932,-3.187298555568811,-2002.499999999995,75,CLOSED,23450.0,23450.0,501.05,336.65,535.5,328.9
NIFTY,sell,STRADDLE,23500.0,MONTH,1,2025-01-31 13:16:00+05:30,828.3,1,1,828.3,2025-01-31 14:45:00+05:30,823.95,EOD,4.349999999999909,0.5251720391162512,326.2499999999932,75,CLOSED,23500.0,23500.0,482.75,345.55,467.85,356.1
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-01 10:44:00+05:30,775.15,1,1,775.15,2025-02-01 10:55:00+05:30,766.8,TARGET,8.350000000000023,1.0772108624137293,626.2500000000017,75,CLOSED,23600.0,23600.0,416.25,358.9,417.85,348.95
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-01 10:57:00+05:30,779.5,1,1,779.5,2025-02-01 11:02:00+05:30,770.55,TARGET,8.950000000000045,1.1481719050673567,671.2500000000034,75,CLOSED,23600.0,23600.0,431.4,348.1,403.05,367.5
NIFTY,sell,STRADDLE,23550.0,MONTH,1,2025-02-01 11:04:00+05:30,789.95,1,1,789.95,2025-02-01 11:08:00+05:30,780.4000000000001,TARGET,9.549999999999955,1.2089372745110392,716.2499999999966,75,CLOSED,23550.0,23550.0,449.25,340.7,437.55,342.85
NIFTY,sell,STRADDLE,23550.0,MONTH,1,2025-02-01 14:22:00+05:30,691.7,1,1,691.7,2025-02-01 14:29:00+05:30,683.55,TARGET,8.150000000000091,1.1782564695677447,611.2500000000068,75,CLOSED,23550.0,23550.0,383.0,308.7,376.55,307.0
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-02-03 10:17:00+05:30,684.0,1,1,684.0,2025-02-03 10:26:00+05:30,676.25,TARGET,7.75,1.1330409356725146,581.25,75,CLOSED,23250.0,23250.0,385.95,298.05,394.95,281.3
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-02-03 12:42:00+05:30,697.6500000000001,1,1,697.6500000000001,2025-02-03 12:43:00+05:30,676.1,TARGET,21.550000000000068,3.088941446283963,1616.250000000005,75,CLOSED,23250.0,23250.0,396.1,301.55,396.1,280.0
NIFTY,sell,STRADDLE,23350.0,MONTH,1,2025-02-03 13:03:00+05:30,667.9,1,1,667.9,2025-02-03 13:07:00+05:30,689.4,STOP_LOSS,-21.5,-3.2190447671807156,-1612.5,75,CLOSED,23350.0,23350.0,370.0,297.9,389.9,299.5
NIFTY,sell,STRADDLE,23350.0,MONTH,1,2025-02-03 13:44:00+05:30,666.85,1,1,666.85,2025-02-03 14:32:00+05:30,657.9000000000001,TARGET,8.949999999999932,1.34213091399864,671.2499999999949,75,CLOSED,23350.0,23350.0,372.3,294.55,362.85,295.05
NIFTY,sell,STRADDLE,23550.0,MONTH,1,2025-02-04 09:38:00+05:30,670.4,1,1,670.4,2025-02-04 09:54:00+05:30,663.0,TARGET,7.399999999999977,1.1038186157517866,554.9999999999983,75,CLOSED,23550.0,23550.0,370.7,299.7,370.0,293.0
NIFTY,sell,STRADDLE,23500.0,MONTH,1,2025-02-04 10:30:00+05:30,684.2,1,1,684.2,2025-02-04 10:46:00+05:30,673.4,TARGET,10.800000000000068,1.578485822858823,810.0000000000051,75,CLOSED,23500.0,23500.0,380.75,303.45,357.4,316.0
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-04 11:49:00+05:30,665.8,1,1,665.8,2025-02-04 11:58:00+05:30,658.45,TARGET,7.349999999999909,1.1039351156503319,551.2499999999932,75,CLOSED,23600.0,23600.0,356.8,309.0,338.75,319.7
NIFTY,sell,STRADDLE,23550.0,MONTH,1,2025-02-04 12:13:00+05:30,674.35,1,1,674.35,2025-02-04 13:34:00+05:30,696.65,STOP_LOSS,-22.299999999999955,-3.3068881144806044,-1672.4999999999966,75,CLOSED,23550.0,23550.0,376.35,298.0,438.25,258.4
NIFTY,sell,STRADDLE,23700.0,MONTH,1,2025-02-04 14:37:00+05:30,643.5,1,1,643.5,2025-02-04 14:45:00+05:30,635.9,TARGET,7.600000000000023,1.1810411810411845,570.0000000000017,75,CLOSED,23700.0,23700.0,352.5,291.0,341.45,294.45
NIFTY,sell,STRADDLE,23750.0,MONTH,1,2025-02-05 13:56:00+05:30,609.05,1,1,609.05,2025-02-05 14:11:00+05:30,602.6,TARGET,6.449999999999932,1.0590263525162025,483.7499999999949,75,CLOSED,23750.0,23750.0,352.9,256.15,336.6,266.0
NIFTY,sell,STRADDLE,23750.0,MONTH,1,2025-02-05 14:37:00+05:30,608.3,1,1,608.3,2025-02-05 14:45:00+05:30,606.35,EOD,1.9499999999999318,0.32056551043891696,146.24999999999488,75,CLOSED,23750.0,23750.0,335.95,272.35,333.0,273.35
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-06 11:54:00+05:30,623.5,1,1,623.5,2025-02-06 13:05:00+05:30,616.95,TARGET,6.5499999999999545,1.0505212510023985,491.2499999999966,75,CLOSED,23600.0,23600.0,357.8,265.7,351.9,265.05
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-06 13:24:00+05:30,620.2,1,1,620.2,2025-02-06 14:13:00+05:30,613.4,TARGET,6.800000000000068,1.0964205095130712,510.0000000000051,75,CLOSED,23600.0,23600.0,359.5,260.7,345.5,267.9
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-06 14:38:00+05:30,615.0,1,1,615.0,2025-02-06 14:45:00+05:30,611.95,EOD,3.0499999999999545,0.4959349593495861,228.7499999999966,75,CLOSED,23600.0,23600.0,348.2,266.8,346.4,265.55
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-07 10:59:00+05:30,571.5,1,1,571.5,2025-02-07 11:26:00+05:30,586.75,STOP_LOSS,-15.25,-2.668416447944007,-1143.75,75,CLOSED,23600.0,23600.0,333.65,237.85,383.6,203.15
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-02-07 13:35:00+05:30,557.1,1,1,557.1,2025-02-07 14:45:00+05:30,557.0,EOD,0.10000000000002274,0.01795009872554707,7.500000000001705,75,CLOSED,23600.0,23600.0,316.85,240.25,245.85,311.15
NIFTY,sell,STRADDLE,23400.0,MONTH,1,2025-02-10 10:10:00+05:30,574.25,1,1,574.25,2025-02-10 10:41:00+05:30,567.3,TARGET,6.9500000000000455,1.2102742707879923,521.2500000000034,75,CLOSED,23400.0,23400.0,307.25,267.0,319.55,247.75
NIFTY,sell,STRADDLE,23400.0,MONTH,1,2025-02-10 11:08:00+05:30,569.2,1,1,569.2,2025-02-10 11:54:00+05:30,561.85,TARGET,7.350000000000023,1.291286015460299,551.2500000000017,75,CLOSED,23400.0,23400.0,319.7,249.5,306.8,255.05
NIFTY,sell,STRADDLE,23350.0,MONTH,1,2025-02-10 13:15:00+05:30,567.8,1,1,567.8,2025-02-10 13:34:00+05:30,558.6,TARGET,9.199999999999932,1.620288834096501,689.9999999999949,75,CLOSED,23350.0,23350.0,318.75,249.05,302.25,256.35
NIFTY,sell,STRADDLE,23400.0,MONTH,1,2025-02-10 13:51:00+05:30,564.3,1,1,564.3,2025-02-10 14:06:00+05:30,558.1,TARGET,6.199999999999932,1.0987063618642445,464.9999999999949,75,CLOSED,23400.0,23400.0,310.6,253.7,289.0,269.1
NIFTY,sell,STRADDLE,23350.0,MONTH,1,2025-02-10 14:33:00+05:30,565.3,1,1,565.3,2025-02-10 14:45:00+05:30,564.15,EOD,1.1499999999999773,0.2034318061206399,86.2499999999983,75,CLOSED,23350.0,23350.0,325.8,239.5,336.0,228.15
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-02-11 11:10:00+05:30,540.5999999999999,1,1,540.5999999999999,2025-02-11 11:33:00+05:30,534.85,TARGET,5.749999999999886,1.0636330003699384,431.2499999999915,75,CLOSED,23300.0,23300.0,298.65,241.95,278.25,256.6
NIFTY,sell,STRADDLE,23200.0,MONTH,1,2025-02-11 12:56:00+05:30,545.5,1,1,545.5,2025-02-11 13:12:00+05:30,564.75,STOP_LOSS,-19.25,-3.528872593950504,-1443.75,75,CLOSED,23200.0,23200.0,300.5,245.0,250.0,314.75
NIFTY,sell,STRADDLE,23050.0,MONTH,1,2025-02-11 13:55:00+05:30,565.95,1,1,565.95,2025-02-11 14:00:00+05:30,557.85,TARGET,8.100000000000023,1.4312218393851086,607.5000000000017,75,CLOSED,23050.0,23050.0,317.95,248.0,308.2,249.65
NIFTY,sell,STRADDLE,22850.0,MONTH,1,2025-02-12 10:17:00+05:30,564.3,1,1,564.3,2025-02-12 10:18:00+05:30,558.65,TARGET,5.649999999999977,1.0012404749246815,423.7499999999983,75,CLOSED,22850.0,22850.0,331.05,233.25,329.8,228.85
NIFTY,sell,STRADDLE,22950.0,MONTH,1,2025-02-12 10:51:00+05:30,546.2,1,1,546.2,2025-02-12 11:00:00+05:30,539.85,TARGET,6.350000000000023,1.1625778103258921,476.2500000000017,75,CLOSED,22950.0,22950.0,311.8,234.4,295.0,244.85
NIFTY,sell,STRADDLE,22950.0,MONTH,1,2025-02-12 11:39:00+05:30,564.55,1,1,564.55,2025-02-12 11:40:00+05:30,542.3,TARGET,22.25,3.9411920999025774,1668.75,75,CLOSED,22950.0,22950.0,326.95,237.6,303.2,239.1
NIFTY,sell,STRADDLE,23050.0,MONTH,1,2025-02-12 11:55:00+05:30,547.3499999999999,1,1,547.3499999999999,2025-02-12 12:14:00+05:30,561.3,STOP_LOSS,-13.950000000000045,-2.548643463962738,-1046.2500000000034,75,CLOSED,23050.0,23050.0,321.9,225.45,327.3,234.0
NIFTY,sell,STRADDLE,23050.0,MONTH,1,2025-02-12 12:32:00+05:30,563.8,1,1,563.8,2025-02-12 12:35:00+05:30,556.45,TARGET,7.349999999999909,1.303653777935422,551.2499999999932,75,CLOSED,23050.0,23050.0,331.0,232.8,329.25,227.2
NIFTY,sell,STRADDLE,23200.0,MONTH,2,2025-02-13 11:40:00+05:30,884.6500000000001,1,1,884.6500000000001,2025-02-13 12:42:00+05:30,875.35,TARGET,9.300000000000068,1.05126321143956,697.5000000000051,75,CLOSED,23200.0,23200.0,549.85,334.8,537.0,338.35
NIFTY,sell,STRADDLE,23050.0,MONTH,2,2025-02-13 14:30:00+05:30,915.0,1,1,915.0,2025-02-13 14:31:00+05:30,895.0,TARGET,20.0,2.185792349726776,1500.0,75,CLOSED,23050.0,23050.0,570.0,345.0,550.0,345.0
NIFTY,sell,STRADDLE,23050.0,MONTH,2,2025-02-14 10:00:00+05:30,903.9,1,1,903.9,2025-02-14 10:03:00+05:30,889.6,TARGET,14.299999999999955,1.5820334107755234,1072.4999999999966,75,CLOSED,23050.0,23050.0,561.05,342.85,568.25,321.35
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-14 11:59:00+05:30,903.9000000000001,1,1,903.9000000000001,2025-02-14 12:03:00+05:30,891.85,TARGET,12.050000000000068,1.3331120699192462,903.7500000000051,75,CLOSED,22900.0,22900.0,569.95,333.95,541.5,350.35
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-14 12:24:00+05:30,926.45,1,1,926.45,2025-02-14 12:25:00+05:30,906.45,TARGET,20.0,2.158778131577527,1500.0,75,CLOSED,22850.0,22850.0,575.45,351.0,555.45,351.0
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-14 12:50:00+05:30,926.45,1,1,926.45,2025-02-14 12:51:00+05:30,903.25,TARGET,23.200000000000045,2.504182632629936,1740.0000000000034,75,CLOSED,22850.0,22850.0,576.45,350.0,553.25,350.0
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-14 13:20:00+05:30,930.2,1,1,930.2,2025-02-14 13:21:00+05:30,906.55,TARGET,23.65000000000009,2.542463986239528,1773.7500000000068,75,CLOSED,22850.0,22850.0,581.0,349.2,557.35,349.2
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-02-14 14:13:00+05:30,923.2,1,1,923.2,2025-02-14 14:19:00+05:30,913.05,TARGET,10.150000000000091,1.0994367417677742,761.2500000000068,75,CLOSED,22800.0,22800.0,567.0,356.2,591.65,321.4
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-14 14:38:00+05:30,911.9,1,1,911.9,2025-02-14 14:39:00+05:30,862.7,TARGET,49.19999999999993,5.395328435135424,3689.999999999995,75,CLOSED,22950.0,22950.0,566.0,345.9,514.15,348.55
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-02-17 10:21:00+05:30,922.45,1,1,922.45,2025-02-17 10:22:00+05:30,909.75,TARGET,12.700000000000045,1.3767683885305484,952.5000000000034,75,CLOSED,22800.0,22800.0,592.45,330.0,582.3,327.45
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-17 11:40:00+05:30,927.2,1,1,927.2,2025-02-17 11:43:00+05:30,915.2,TARGET,12.0,1.2942191544434858,900.0,75,CLOSED,22850.0,22850.0,575.45,351.75,575.45,339.75
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-17 12:16:00+05:30,926.2,1,1,926.2,2025-02-17 12:21:00+05:30,888.4,TARGET,37.80000000000007,4.081191967177722,2835.000000000005,75,CLOSED,22850.0,22850.0,575.25,350.95,540.0,348.4
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-17 12:45:00+05:30,901.2,1,1,901.2,2025-02-17 12:46:00+05:30,888.3,TARGET,12.900000000000091,1.4314247669773734,967.5000000000068,75,CLOSED,22850.0,22850.0,557.0,344.2,565.55,322.75
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-17 12:47:00+05:30,924.05,1,1,924.05,2025-02-17 12:48:00+05:30,899.8,TARGET,24.25,2.624316865970456,1818.75,75,CLOSED,22850.0,22850.0,573.05,351.0,562.0,337.8
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-17 13:34:00+05:30,898.75,1,1,898.75,2025-02-17 13:45:00+05:30,922.45,STOP_LOSS,-23.700000000000045,-2.6369958275382523,-1777.5000000000034,75,CLOSED,22900.0,22900.0,562.0,336.75,596.5,325.95
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-18 09:53:00+05:30,898.6,1,1,898.6,2025-02-18 09:54:00+05:30,860.0,TARGET,38.60000000000002,4.295570888048077,2895.000000000002,75,CLOSED,22950.0,22950.0,542.1,356.5,500.0,360.0
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-18 09:57:00+05:30,903.95,1,1,903.95,2025-02-18 10:00:00+05:30,886.7,TARGET,17.25,1.9082913877979977,1293.75,75,CLOSED,22950.0,22950.0,548.95,355.0,526.45,360.25
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-18 12:16:00+05:30,891.7,1,1,891.7,2025-02-18 12:23:00+05:30,881.35,TARGET,10.350000000000023,1.1607042727374701,776.2500000000017,75,CLOSED,22850.0,22850.0,536.0,355.7,534.7,346.65
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-18 13:56:00+05:30,887.9,1,1,887.9,2025-02-18 14:00:00+05:30,877.75,TARGET,10.149999999999977,1.1431467507602182,761.2499999999983,75,CLOSED,22900.0,22900.0,548.5,339.4,538.8,338.95
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-18 14:10:00+05:30,899.25,1,1,899.25,2025-02-18 14:13:00+05:30,873.3,TARGET,25.950000000000045,2.8857381150959185,1946.2500000000034,75,CLOSED,22950.0,22950.0,541.95,357.3,518.05,355.25
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-19 10:04:00+05:30,879.0,1,1,879.0,2025-02-19 10:05:00+05:30,842.8,TARGET,36.200000000000045,4.118316268486922,2715.0000000000036,75,CLOSED,22950.0,22950.0,539.2,339.8,539.55,303.25
NIFTY,sell,STRADDLE,23000.0,MONTH,2,2025-02-19 11:15:00+05:30,857.3,1,1,857.3,2025-02-19 11:28:00+05:30,848.65,TARGET,8.649999999999977,1.0089816866907706,648.7499999999983,75,CLOSED,23000.0,23000.0,512.55,344.75,495.45,353.2
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-19 11:40:00+05:30,874.75,1,1,874.75,2025-02-19 11:48:00+05:30,852.7,TARGET,22.049999999999955,2.5207202057730727,1653.7499999999966,75,CLOSED,22950.0,22950.0,532.25,342.5,528.5,324.2
NIFTY,sell,STRADDLE,23000.0,MONTH,2,2025-02-19 12:05:00+05:30,862.3,1,1,862.3,2025-02-19 12:24:00+05:30,853.6,TARGET,8.699999999999932,1.0089296068653522,652.4999999999949,75,CLOSED,23000.0,23000.0,531.35,330.95,520.0,333.6
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-19 13:11:00+05:30,872.5,1,1,872.5,2025-02-19 13:13:00+05:30,854.1,TARGET,18.399999999999977,2.108882521489969,1379.9999999999982,75,CLOSED,22950.0,22950.0,537.0,335.5,518.6,335.5
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-19 13:26:00+05:30,876.7,1,1,876.7,2025-02-19 13:29:00+05:30,848.1500000000001,TARGET,28.549999999999955,3.25653016995551,2141.2499999999964,75,CLOSED,22950.0,22950.0,542.7,334.0,512.6,335.55
NIFTY,sell,STRADDLE,22950.0,MONTH,2,2025-02-19 13:57:00+05:30,859.55,1,1,859.55,2025-02-19 14:07:00+05:30,849.1,TARGET,10.449999999999932,1.2157524285963508,783.7499999999949,75,CLOSED,22950.0,22950.0,523.55,336.0,517.0,332.1
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-20 10:09:00+05:30,858.7,1,1,858.7,2025-02-20 10:10:00+05:30,831.0,TARGET,27.700000000000045,3.225806451612909,2077.5000000000036,75,CLOSED,22900.0,22900.0,520.7,338.0,495.0,336.0
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-20 11:00:00+05:30,830.6,1,1,830.6,2025-02-20 11:42:00+05:30,821.0,TARGET,9.600000000000023,1.1557909944618374,720.0000000000017,75,CLOSED,22900.0,22900.0,504.0,326.6,499.0,322.0
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-02-20 13:52:00+05:30,814.75,1,1,814.75,2025-02-20 14:36:00+05:30,806.0999999999999,TARGET,8.650000000000091,1.0616753605400542,648.7500000000068,75,CLOSED,22900.0,22900.0,505.95,308.8,495.4,310.7
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-02-21 09:55:00+05:30,812.15,1,1,812.15,2025-02-21 09:56:00+05:30,785.0,TARGET,27.149999999999977,3.3429785138213353,2036.2499999999982,75,CLOSED,22850.0,22850.0,501.0,311.15,476.15,308.85
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-02-21 10:30:00+05:30,803.95,1,1,803.95,2025-02-21 11:02:00+05:30,795.5999999999999,TARGET,8.350000000000136,1.0386218048386262,626.2500000000102,75,CLOSED,22800.0,22800.0,482.55,321.4,480.45,315.15
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-02-21 11:33:00+05:30,796.5,1,1,796.5,2025-02-21 12:18:00+05:30,788.2,TARGET,8.299999999999955,1.0420590081606973,622.4999999999966,75,CLOSED,22800.0,22800.0,481.25,315.25,484.0,304.2
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-02-21 12:37:00+05:30,792.5,1,1,792.5,2025-02-21 13:02:00+05:30,784.5,TARGET,8.0,1.0094637223974765,600.0,75,CLOSED,22800.0,22800.0,495.75,296.75,461.95,322.55
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-24 10:50:00+05:30,772.8,1,1,772.8,2025-02-24 10:52:00+05:30,752.8499999999999,TARGET,19.950000000000045,2.581521739130441,1496.2500000000034,75,CLOSED,22550.0,22550.0,484.8,288.0,481.4,271.45
NIFTY,sell,STRADDLE,22600.0,MONTH,2,2025-02-24 11:40:00+05:30,741.75,1,1,741.75,2025-02-24 12:02:00+05:30,733.3,TARGET,8.450000000000045,1.1391978429390017,633.7500000000034,75,CLOSED,22600.0,22600.0,460.1,281.65,452.4,280.9
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-24 12:26:00+05:30,750.2,1,1,750.2,2025-02-24 12:38:00+05:30,778.5,STOP_LOSS,-28.299999999999955,-3.772327379365496,-2122.4999999999964,75,CLOSED,22550.0,22550.0,477.3,272.9,514.65,263.85
NIFTY,sell,STRADDLE,22600.0,MONTH,2,2025-02-24 13:04:00+05:30,739.8499999999999,1,1,739.8499999999999,2025-02-24 13:38:00+05:30,732.35,TARGET,7.499999999999886,1.0137189970939904,562.4999999999915,75,CLOSED,22600.0,22600.0,456.2,283.65,422.35,310.0
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-24 14:36:00+05:30,742.7,1,1,742.7,2025-02-24 14:45:00+05:30,770.35,STOP_LOSS,-27.649999999999977,-3.7229029217719103,-2073.749999999998,75,CLOSED,22550.0,22550.0,480.3,262.4,512.75,257.6
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-25 10:23:00+05:30,720.0,1,1,720.0,2025-02-25 10:24:00+05:30,700.05,TARGET,19.950000000000045,2.7708333333333397,1496.2500000000034,75,CLOSED,22550.0,22550.0,435.85,284.15,433.55,266.5
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-25 11:57:00+05:30,696.55,1,1,696.55,2025-02-25 12:12:00+05:30,676.2,TARGET,20.34999999999991,2.921541885004653,1526.2499999999932,75,CLOSED,22550.0,22550.0,434.2,262.35,438.05,238.15
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-25 12:21:00+05:30,712.2,1,1,712.2,2025-02-25 12:22:00+05:30,672.95,TARGET,39.25,5.5110923897781525,2943.75,75,CLOSED,22550.0,22550.0,437.25,274.95,437.2,235.75
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-25 13:22:00+05:30,712.3,1,1,712.3,2025-02-25 13:25:00+05:30,663.15,TARGET,49.14999999999998,6.900182507370488,3686.249999999998,75,CLOSED,22550.0,22550.0,440.7,271.6,410.4,252.75
NIFTY,sell,STRADDLE,22600.0,MONTH,2,2025-02-25 13:34:00+05:30,683.85,1,1,683.85,2025-02-25 14:45:00+05:30,679.8,EOD,4.050000000000068,0.5922351392849409,303.7500000000051,75,CLOSED,22600.0,22600.0,417.8,266.05,411.75,268.05
NIFTY,sell,STRADDLE,22550.0,MONTH,2,2025-02-27 10:38:00+05:30,648.7,1,1,648.7,2025-02-27 11:15:00+05:30,641.5,TARGET,7.2000000000000455,1.109912131956227,540.0000000000034,75,CLOSED,22550.0,22550.0,394.55,254.15,394.0,247.5
NIFTY,sell,STRADDLE,22500.0,MONTH,2,2025-02-27 12:02:00+05:30,651.85,1,1,651.85,2025-02-27 14:45:00+05:30,649.35,EOD,2.5,0.38352381682902503,187.5,75,CLOSED,22500.0,22500.0,411.35,240.5,418.1,231.25
NIFTY,sell,STRADDLE,22250.0,MONTH,1,2025-02-28 10:17:00+05:30,652.25,1,1,652.25,2025-02-28 10:28:00+05:30,644.3,TARGET,7.9500000000000455,1.2188577999233492,596.2500000000034,75,CLOSED,22250.0,22250.0,412.0,240.25,408.1,236.2
NIFTY,sell,STRADDLE,22100.0,MONTH,1,2025-02-28 12:55:00+05:30,661.7,1,1,661.7,2025-02-28 13:03:00+05:30,654.6500000000001,TARGET,7.0499999999999545,1.065437509445361,528.7499999999966,75,CLOSED,22100.0,22100.0,405.85,255.85,406.35,248.3
NIFTY,sell,STRADDLE,22150.0,MONTH,1,2025-02-28 14:43:00+05:30,651.0,1,1,651.0,2025-02-28 14:45:00+05:30,647.65,EOD,3.3500000000000227,0.5145929339477762,251.2500000000017,75,CLOSED,22150.0,22150.0,394.0,257.0,406.75,240.9
NIFTY,sell,STRADDLE,22050.0,MONTH,1,2025-03-03 10:20:00+05:30,641.4,1,1,641.4,2025-03-03 10:21:00+05:30,634.2,TARGET,7.199999999999932,1.1225444340505037,539.9999999999949,75,CLOSED,22050.0,22050.0,399.8,241.6,398.15,236.05
NIFTY,sell,STRADDLE,22100.0,MONTH,1,2025-03-03 10:29:00+05:30,633.3,1,1,633.3,2025-03-03 10:58:00+05:30,626.1,TARGET,7.199999999999932,1.136901942207474,539.9999999999949,75,CLOSED,22100.0,22100.0,388.05,245.25,355.85,270.25
NIFTY,sell,STRADDLE,22050.0,MONTH,1,2025-03-03 11:24:00+05:30,655.75,1,1,655.75,2025-03-03 11:25:00+05:30,624.9,TARGET,30.850000000000023,4.704536789935192,2313.750000000002,75,CLOSED,22050.0,22050.0,400.0,255.75,372.9,252.0
NIFTY,sell,STRADDLE,22050.0,MONTH,1,2025-03-03 12:14:00+05:30,630.45,1,1,630.45,2025-03-03 12:49:00+05:30,646.8,STOP_LOSS,-16.34999999999991,-2.5933856768974395,-1226.2499999999932,75,CLOSED,22050.0,22050.0,388.5,241.95,440.8,206.0
NIFTY,sell,STRADDLE,22150.0,MONTH,1,2025-03-03 13:17:00+05:30,623.65,1,1,623.65,2025-03-03 13:19:00+05:30,616.55,TARGET,7.100000000000023,1.138459071594648,532.5000000000017,75,CLOSED,22150.0,22150.0,391.2,232.45,378.65,237.9
NIFTY,sell,STRADDLE,22150.0,MONTH,1,2025-03-03 13:51:00+05:30,614.6,1,1,614.6,2025-03-03 13:59:00+05:30,603.7,TARGET,10.899999999999977,1.7735112268141844,817.4999999999983,75,CLOSED,22150.0,22150.0,372.7,241.9,345.6,258.1
NIFTY,sell,STRADDLE,22150.0,MONTH,1,2025-03-03 14:27:00+05:30,610.0,1,1,610.0,2025-03-03 14:36:00+05:30,601.6,TARGET,8.399999999999977,1.377049180327865,629.9999999999983,75,CLOSED,22150.0,22150.0,362.55,247.45,354.45,247.15
NIFTY,sell,STRADDLE,22100.0,MONTH,1,2025-03-04 10:02:00+05:30,601.45,1,1,601.45,2025-03-04 10:08:00+05:30,594.7,TARGET,6.75,1.1222878044725246,506.25,75,CLOSED,22100.0,22100.0,363.45,238.0,341.7,253.0
