instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,CE,24650.0,WEEK,1,2025-05-15 12:07:00+05:30,112.45,1,1,112.45,2025-05-15 12:08:00+05:30,120.88374999999999,TARGET,8.43374999999999,7.49999999999999,632.5312499999992,75,CLOSED,112.45,0,100.0,2025-05-15 12:07:00+05:30,112.45
NIFTY,buy,CE,24750.0,WEEK,1,2025-05-15 13:00:00+05:30,87.2,1,1,87.2,2025-05-15 13:01:00+05:30,83.712,STOP_LOSS,-3.4879999999999995,-3.9999999999999996,-261.59999999999997,75,CLOSED,87.2,0,100.0,2025-05-15 13:00:00+05:30,87.2
NIFTY,buy,CE,24800.0,WEEK,1,2025-05-15 13:07:00+05:30,94.2,1,1,94.2,2025-05-15 13:08:00+05:30,101.265,TARGET,7.064999999999998,7.499999999999997,529.8749999999998,75,CLOSED,94.2,0,100.0,2025-05-15 13:07:00+05:30,94.2
NIFTY,buy,CE,24900.0,WEEK,1,2025-05-15 13:14:00+05:30,80.15,1,1,80.15,2025-05-15 13:15:00+05:30,86.16125,TARGET,6.01124999999999,7.499999999999988,450.8437499999992,75,CLOSED,80.15,0,100.0,2025-05-15 13:14:00+05:30,80.15
NIFTY,buy,CE,24950.0,WEEK,1,2025-05-15 13:30:00+05:30,69.8,1,1,69.8,2025-05-15 13:31:00+05:30,75.035,TARGET,5.234999999999999,7.5,392.62499999999994,75,CLOSED,69.8,0,100.0,2025-05-15 13:30:00+05:30,69.8
NIFTY,buy,CE,25000.0,WEEK,1,2025-05-15 13:36:00+05:30,64.0,1,1,64.0,2025-05-15 13:37:00+05:30,61.44,STOP_LOSS,-2.5600000000000023,-4.0000000000000036,-192.00000000000017,75,CLOSED,64.0,0,100.0,2025-05-15 13:36:00+05:30,64.0
NIFTY,buy,CE,25050.0,WEEK,1,2025-05-15 13:45:00+05:30,56.0,1,1,56.0,2025-05-15 13:46:00+05:30,53.76,STOP_LOSS,-2.240000000000002,-4.0000000000000036,-168.00000000000014,75,CLOSED,56.0,0,100.0,2025-05-15 13:45:00+05:30,56.0
NIFTY,buy,PE,24950.0,WEEK,1,2025-05-16 11:08:00+05:30,178.95,1,1,178.95,2025-05-16 11:11:00+05:30,171.79199999999997,STOP_LOSS,-7.1580000000000155,-4.000000000000009,-536.8500000000012,75,CLOSED,178.95,0,100.0,2025-05-16 11:08:00+05:30,178.95
NIFTY,buy,PE,24950.0,WEEK,1,2025-05-19 14:00:00+05:30,159.0,1,1,159.0,2025-05-19 14:02:00+05:30,152.64,STOP_LOSS,-6.360000000000014,-4.000000000000008,-477.000000000001,75,CLOSED,159.0,0,100.0,2025-05-19 14:00:00+05:30,159.0
NIFTY,buy,PE,24950.0,WEEK,1,2025-05-19 14:05:00+05:30,171.3,1,1,171.3,2025-05-19 14:07:00+05:30,164.448,STOP_LOSS,-6.852000000000004,-4.000000000000002,-513.9000000000003,75,CLOSED,171.3,0,100.0,2025-05-19 14:05:00+05:30,171.3
