time,open,high,low,close,EMA,EMA
2026-04-13T14:54:00+05:30,0.4,0.55,0.4,0.5,2.703909019767003,1.016372270018511
2026-04-13T14:57:00+05:30,0.45,0.55,0.4,0.5,2.503553654333639,0.922486402742418
2026-04-13T15:00:00+05:30,0.45,0.75,0.25,0.25,2.298685140303308,0.800216147698342
2026-04-13T15:03:00+05:30,0.3,0.3,0.15,0.25,2.1124410366393707,0.7001768481168253
2026-04-13T15:06:00+05:30,0.25,0.25,0.15,0.15,1.9340373060357914,0.6001446939137662
2026-04-13T15:09:00+05:30,0.2,0.25,0.15,0.15,1.771852096396174,0.5183002041112633
2026-04-13T15:12:00+05:30,0.2,0.2,0.1,0.1,1.61986554217834,0.44224562154557906
2026-04-13T15:15:00+05:30,0.15,0.15,0.1,0.1,1.4816959474348543,0.3800191449009283
2026-04-13T15:18:00+05:30,0.15,0.15,0.05,0.1,1.3560872249407767,0.3291065731007595
2026-04-13T15:21:00+05:30,0.05,0.1,0.05,0.05,1.2373520226734334,0.27835992344607596
2026-04-13T15:24:00+05:30,0.05,0.1,0.05,0.1,1.1339563842485758,0.24593084645588034
2026-04-13T15:27:00+05:30,0.05,0.1,0.05,0.05,1.0354148947714326,0.21030705619117482
